pwsId,longitude,latitude,countryCode,country,locId,address,city
IILOIL1,122.531,10.827,PH,Philippines,PHII1329:1:PH,"Santa Barbara, Iloilo, Philippines",Santa Barbara
ISANCARL12,120.405,16.0,PH,Philippines,PHPG0874:1:PH,"Santa Barbara, Pangasinan, Philippines",Santa Barbara
KCASANTA4191,-121.955,37.354,US,United States,USCA1018:1:US,"Santa Clara, California, United States",Santa Clara
KUTSANTA13,-113.654,37.133,US,United States,USUT0227:1:US,"Santa Clara, Utah, United States",Santa Clara
KCASANTA2066,-118.515,34.452,US,United States,USCA1019:1:US,"Santa Clarita, California, United States",Santa Clarita
KCASANTA2332,-118.532,34.44,US,United States,USCA1019:1:US,"Rancho Santa Clarita, Santa Clarita, California, United States",Santa Clarita
KCASANTA4010,-122.029,36.974,US,United States,USCA1020:1:US,"Santa Cruz, California, United States",Santa Cruz
ISANTA845,-63.182,-17.783,BO,Bolivia,BOSC0173:1:BO,"Santa Cruz de la Sierra, Santa Cruz, Bolivia",Santa Cruz de la Sierra
ITRUJI5,-5.846,39.336,ES,Spain,ESCC0240:1:ES,"Santa Cruz de la Sierra, Cáceres, Spain",Santa Cruz de la Sierra
ICANARIA52,-16.254,28.47,ES,Spain,ESXX0070:1:ES,"Santa Cruz de Tenerife, Santa Cruz de Tenerife Province, Santa Cruz de Tenerife, Spain",Santa Cruz de Tenerife
ISANTA501,1.534,38.985,ES,Spain,ESXX0801:1:ES,"Santa Eulària des Riu, Balearic Islands, Spain",Santa Eulària des Riu
ISANTA314,-60.702,-31.619,AR,Argentina,ARSF3500:1:AR,"Santa Fe, Santa Fe, Argentina",Santa Fe
KNMSANTA593,-105.938,35.688,US,United States,USNM0292:1:US,"Santa Fe, New Mexico, United States",Santa Fe
IVEGAS2,-3.718,37.19,ES,Spain,ESGR0456:1:ES,"Santa Fe, Granada, Spain",Santa Fe
KTXSANTA65,-95.106,29.378,US,United States,USTX1221:1:US,"Santa Fe, Texas, United States",Santa Fe
ISANTA891,-56.389,-34.455,UY,Uruguay,UYXX0130:1:UY,"Santa Lucía, Canelones, Uruguay",Santa Lucía
IGOYA5,-59.101,-28.99,AR,Argentina,ARXX2362:1:AR,"Santa Lucía, Corrientes, Argentina",Santa Lucía
ISANTA229,-87.113,14.116,HN,Honduras,HNXX4348:1:HN,"Santa Lucía, Francisco Morazán, Honduras",Santa Lucía
ISANPEDR53,-59.875,-33.881,AR,Argentina,ARXX1073:1:AR,"Santa Lucía, Buenos Aires Province, Argentina",Santa Lucía
ISANTA743,9.211,44.334,IT,Italy,ITLG1542:1:IT,"Santa Margherita Ligure, Genoa, Italy",Santa Margherita Ligure
KCASANTA4210,-118.491,34.019,US,United States,USCA1024:1:US,"Santa Monica, California, United States",Santa Monica
IDELCA1,126.036,10.019,PH,Philippines,PHSD0196:1:PH,"Santa Monica, Surigao del Norte, Philippines",Santa Monica
ISANTAPO19,-0.556,38.192,ES,Spain,ESXX0071:1:ES,"Santa Pola, Alicante, Spain",Santa Pola
ISANTA428,-64.291,-36.62,AR,Argentina,ARLP0095:1:AR,"Santa Rosa, La Pampa, Argentina",Santa Rosa
IBIAN7,121.114,14.315,PH,Philippines,PHLG0317:1:PH,"Santa Rosa, Laguna, Philippines",Santa Rosa
KCASANTA2169,-122.714,38.44,US,United States,USCA1027:1:US,"Santa Rosa, California, United States",Santa Rosa
ISANTA547,-54.478,-27.864,BR,Brazil,BRXX3340:1:BR,"Santa Rosa, Rio Grande do Sul, Brazil",Santa Rosa
IALIAG4,120.938,15.425,PH,Philippines,PHNE0405:1:PH,"Santa Rosa, Nueva Ecija, Philippines",Santa Rosa
ISANTA712,-79.96,-3.45,EC,Ecuador,ECXX2319:1:EC,"Santa Rosa, El Oro, Ecuador",Santa Rosa
ISANTA900,-89.288,13.674,SV,El Salvador,SVXX1018:1:SV,"Santa Tecla, La Libertad, El Salvador",Santa Tecla
ISANTAND85,-3.81,43.462,ES,Spain,ESXX0072:1:ES,"Santander, Cantabria, Spain",Santander
IDUMAG9,123.335,9.417,PH,Philippines,PHCU0565:1:PH,"Santander, Cebu, Philippines",Santander
IISLASBA19,3.129,39.354,ES,Spain,ESXX0809:1:ES,"Santanyí, Balearic Islands, Spain",Santanyí
ISANTIAG227,-8.546,42.88,ES,Spain,ESXX0208:1:ES,"Santiago de Compostela, A Coruña, Spain",Santiago de Compostela
ISANTO159,-69.942,18.48,DO,Dominican Republic,DOXX0761:1:DO,"Santo Domingo, Distrito Nacional, Dominican Republic",Santo Domingo
IJENIN6,35.246,32.357,PS,Palestine,PSXX0918:1:PS,"Sanur, Jenin Governorate, Palestine",Sanur
ISOJOR1,-52.59,-23.535,BR,Brazil,BRXX3539:1:BR,"São Tomé, Paraná, Brazil",São Tomé
IVERAC10,-36.074,-5.973,BR,Brazil,BRXX3540:1:BR,"São Tomé, Rio Grande do Norte, Brazil",São Tomé
ISAPPO4,141.354,43.062,JP,Japan,JPXX0342:1:JP,"Sapporo, Hokkaido, Japan",Sapporo
ISARAJEV8,18.387,43.852,BA,Bosnia and Herzegovina,BAXX0004:1:BA,"Sarajevo, Sarajevo, Bosnia and Herzegovina",Sarajevo
KFLSARAS2103,-82.531,27.337,US,United States,USFL0446:1:US,"Sarasota, Florida, United States",Sarasota
KFLSARAS2023,-82.48,27.309,US,United States,USFL1133:1:US,"Sarasota Springs, Florida, United States",Sarasota
KFLSARAS1977,-82.53,27.313,US,United States,USFL1150:1:US,"Sarasota Heights, Sarasota, Florida, United States",Sarasota
KFLSARAS1854,-82.438,27.293,US,United States,USFL1062:1:US,"Lake Sarasota, Florida, United States",Sarasota
KFLSARAS1820,-82.533,27.341,US,United States,USFL0446:1:US,"Downtown Sarasota, Sarasota, Florida, United States",Sarasota
KNYSARAT36,-73.785,43.082,US,United States,USNY1287:1:US,"Saratoga Springs, New York, United States",Saratoga Springs
KUTSARAT27,-111.905,40.349,US,United States,USUT0281:1:US,"Saratoga Springs, Utah, United States",Saratoga Springs
ISARIA1,121.524,13.963,PH,Philippines,PHQZ0053:1:PH,"Sariaya, Quezon, Philippines",Sariaya
ISARLA1,1.216,44.888,FR,France,FRXX4883:1:FR,"Sarlat-la-Canéda, Dordogne, France",Sarlat-la-Canéda
ISASKA53,-106.661,52.132,CA,Canada,CAXX0442:1:CA,"Saskatoon, Saskatchewan, Canada",Saskatoon
ISASSA36,8.561,40.723,IT,Italy,ITXX0155:1:IT,"Sassari, Sassari, Italy",Sassari
I5MOPTI2,-3.906,14.584,ML,Mali,MLXX7409:1:ML,"Sassari, Mopti, Mali",Sassari
KMISAULT20,-84.359,46.491,US,United States,USMI0758:1:US,"Sault Ste. Marie, Michigan, United States",Sault Ste. Marie
ISAULT9,-84.32,46.524,CA,Canada,CAXX0443:1:CA,"Sault Ste. Marie, Ontario, Canada",Sault Ste. Marie
ISAUMU2,-0.079,47.26,FR,France,FRMT0010:1:FR,"Saumur, Maine-et-Loire, France",Saumur
KGASAVAN172,-81.091,32.081,US,United States,USGA0506:1:US,"Savannah, Georgia, United States",Savannah
KTNSAVAN30,-88.249,35.225,US,United States,USTN0450:1:US,"Savannah, Tennessee, United States",Savannah
KMOSAVAN17,-94.83,39.941,US,United States,USMO0797:1:US,"Savannah, Missouri, United States",Savannah
KTXSAVAN4,-96.905,33.224,US,United States,USTX0775:1:US,"Savannah, Texas, United States",Savannah
KNYSAVAN7,-76.76,43.067,US,United States,USNY1291:1:US,"Savannah, New York, United States",Savannah
KOHASHLA15,-82.365,40.965,US,United States,USOH0860:1:US,"Savannah, Ohio, United States",Savannah
ISAVON29,8.481,44.308,IT,Italy,ITXX0071:1:IT,"Savona, Savona, Italy",Savona
KNYCAMPB21,-77.218,42.289,US,United States,USNY1292:1:US,"Savona, New York, United States",Savona
ISKEET2,-120.843,50.753,CA,Canada,CAXX0444:1:CA,"Savona, British Columbia, Canada",Savona
INORTHER153,179.333,-16.78,FJ,Fiji,FJXX0058:1:FJ,"Savusavu, Northern, Fiji",Savusavu
ISCHAFFH95,8.635,47.696,CH,Switzerland,CHXX9687:1:CH,"Schaffhausen, Schaffhausen, Switzerland",Schaffhausen
KNYSCHEN147,-73.94,42.814,US,United States,USNY1296:1:US,"Schenectady, New York, United States",Schenectady
ISCHLADM13,13.687,47.394,AT,Austria,ATXX0052:1:AT,"Schladming, Styria, Austria",Schladming
KAZSCOTT410,-111.926,33.494,US,United States,USAZ0207:1:US,"Scottsdale, Arizona, United States",Scottsdale
ITASMANI159,147.515,-41.16,AU,Australia,AUXX5261:1:AU,"Scottsdale, Tasmania, Australia",Scottsdale
KAZSCOTT361,-111.858,33.575,US,United States,USAZ0207:1:US,"Scottsdale Ranch, Scottsdale, Arizona, United States",Scottsdale
KPASCRAN48,-75.662,41.409,US,United States,USPA1459:1:US,"Scranton, Pennsylvania, United States",Scranton
KSCSCRAN7,-79.744,33.918,US,United States,USSC0311:1:US,"Scranton, South Carolina, United States",Scranton
KARSCRAN5,-93.536,35.361,US,United States,USAR0507:1:US,"Scranton, Arkansas, United States",Scranton
KKSSCRAN2,-95.739,38.782,US,United States,USKS0531:1:US,"Scranton, Kansas, United States",Scranton
KNDSCRAN8,-103.143,46.148,US,United States,USND0451:1:US,"Scranton, North Dakota, United States",Scranton
KIASCRAN2,-94.545,42.022,US,United States,USIA0772:1:US,"Scranton, Iowa, United States",Scranton
KNCBELHA10,-76.451,35.497,US,United States,USNC0614:1:US,"Scranton, North Carolina, United States",Scranton
KGASEAIS4,-81.35,31.184,US,United States,USGA0511:1:US,"Sea Island, Georgia, United States",Sea Island
KNJSEAIS15,-74.69,39.155,US,United States,USNJ0470:1:US,"Sea Isle City, New Jersey, United States",Sea Isle City
KCASEALB25,-118.106,33.742,US,United States,USCA1036:1:US,"Seal Beach, California, United States",Seal Beach
KCASEASI13,-121.842,36.612,US,United States,USCA1037:1:US,"Seaside, California, United States",Seaside
KORSEASI43,-123.92,45.993,US,United States,USOR0312:1:US,"Seaside, Oregon, United States",Seaside
KWASEATT2515,-122.33,47.604,US,United States,USWA0395:1:US,"Seattle, Washington, United States",Seattle
KWASEATT2508,-122.347,47.605,US,United States,USWA0395:1:US,"Seattle Waterfront, Seattle, Washington, United States",Seattle
KWASEATT1807,-122.285,47.557,US,United States,USWA0396:1:US,"South Seattle, Seattle, Washington, United States",Seattle
KWASEATT2659,-122.327,47.704,US,United States,USWA0734:1:US,"North Seattle, Seattle, Washington, United States",Seattle
KWASEATT2691,-122.388,47.548,US,United States,USWA0396:1:US,"West Seattle, Seattle, Washington, United States",Seattle
KAZSEDON105,-111.762,34.868,US,United States,USAZ0209:1:US,"Sedona, Arizona, United States",Sedona
ISEEFE5,11.213,48.035,DE,Germany,DEXX0412:1:DE,"Seefeld, Bavaria, Germany",Seefeld
IPULS1,9.494,54.101,DE,Germany,DESH2590:1:DE,"Seefeld, Schleswig-Holstein, Germany",Seefeld
ISEGOV6,-4.124,40.95,ES,Spain,ESXX0227:1:ES,"Segovia, Segovia, Spain",Segovia
IVEGAC1,-74.701,7.082,CO,Colombia,COXX3050:1:CO,"Segovia, Antioquia, Colombia",Segovia
ISEMAR1,110.423,-6.99,ID,Indonesia,IDVV5855:1:ID,"Semarang, Central Java, Indonesia",Semarang
ISEMAR1,110.422,-6.979,ID,Indonesia,IDXX0046:1:ID,"Semarang Tengah, Semarang, Central Java, Indonesia",Semarang
ISEMAR1,110.426,-6.997,ID,Indonesia,IDVV5855:1:ID,"Semarang Selatan, Semarang, Central Java, Indonesia",Semarang
ISEMAR1,110.389,-6.983,ID,Indonesia,IDJT2524:1:ID,"Semarang Barat, Semarang, Central Java, Indonesia",Semarang
ISEMAR1,110.419,-6.963,ID,Indonesia,IDJT3780:1:ID,"Semarang Utara, Semarang, Central Java, Indonesia",Semarang
ISEMAR1,110.437,-6.974,ID,Indonesia,IDVV9795:1:ID,"Semarang Timur, Semarang, Central Java, Indonesia",Semarang
ISTE149,3.696,43.401,FR,France,FRXX0094:1:FR,"Sète, Hérault, France",Sète
ISEVIL53,-5.995,37.389,ES,Spain,ESXX0074:1:ES,"Seville, Seville, Spain",Seville
KOHSEVIL1,-81.862,41.01,US,United States,USOH0870:1:US,"Seville, Ohio, United States",Seville
KFLSEVIL3,-81.493,29.317,US,United States,USFL0454:1:US,"Seville, Florida, United States",Seville
ISEVIL45,145.459,-37.778,AU,Australia,AUVI0744:1:AU,"Seville, Victoria, Australia",Seville
ISHARJ7,55.421,25.346,AE,United Arab Emirates,AEXX0371:1:AE,"Sharjah, Sharjah, United Arab Emirates",Sharjah
ISHEFF222,-1.47,53.381,GB,United Kingdom,GBXX0133:1:GB,"Sheffield, South Yorkshire, England, United Kingdom",Sheffield
KALSHEFF13,-87.699,34.765,US,United States,USAL0492:1:US,"Sheffield, Alabama, United States",Sheffield
KMASHEFF8,-73.36,42.103,US,United States,USMA0370:1:US,"Sheffield, Massachusetts, United States",Sheffield
KILSHEFF2,-89.737,41.358,US,United States,USIL1076:1:US,"Sheffield, Illinois, United States",Sheffield
KTXIRAAN7,-101.825,30.689,US,United States,USTX1250:1:US,"Sheffield, Texas, United States",Sheffield
KPASHEFF3,-79.036,41.704,US,United States,USPA1486:1:US,"Sheffield, Pennsylvania, United States",Sheffield
KIASHEFF4,-93.215,42.894,US,United States,USIA0780:1:US,"Sheffield, Iowa, United States",Sheffield
ISPRIN123,171.864,-43.296,NZ,New Zealand,NZXX2450:1:NZ,"Sheffield, Canterbury, New Zealand",Sheffield
IHONGKON188,114.055,22.535,CN,People's Republic of China,CNGD3572:1:CN,"Shenzhen, Guangdong, People's Republic of China",Shenzhen
ISHERBRO17,-71.889,45.403,CA,Canada,CAXX0454:1:CA,"Sherbrooke, Quebec, Canada",Sherbrooke
INOVASCO39,-61.981,45.144,CA,Canada,CANS1755:1:CA,"Sherbrooke, Nova Scotia, Canada",Sherbrooke
ILOT31,-63.763,46.422,CA,Canada,CAPE0445:1:CA,"Sherbrooke, Prince Edward Island, Canada",Sherbrooke
KNJSHIPB5,-74.176,39.65,US,United States,USNJ0632:1:US,"Ship Bottom, New Jersey, United States",Ship Bottom
KLASHREV51,-93.755,32.47,US,United States,USLA0426:1:US,"Shreveport, Louisiana, United States",Shreveport
KLASHREV119,-93.759,32.532,US,United States,USLA0427:1:US,"Shreveport Commercial Historic District, Shreveport, Louisiana, United States",Shreveport
KLASHREV181,-93.711,32.43,US,United States,USLA0028:1:US,"East Shreveport, Shreveport, Louisiana, United States",Shreveport
KLASHREV32,-93.792,32.466,US,United States,USLA0426:1:US,"West Shreveport, Shreveport, Louisiana, United States",Shreveport
KLASHREV119,-93.8,32.543,US,United States,USLA0427:1:US,"North Shreveport, Shreveport, Louisiana, United States",Shreveport
IIBENI1,15.896,43.734,HR,Croatia,HRXX0011:1:HR,"Šibenik, Šibenik-Knin, Croatia",Šibenik
ISIEGE59,8.023,50.875,DE,Germany,DEXX0125:1:DE,"Siegen, North Rhine-Westphalia, Germany",Siegen
ISIEGE30,8.043,48.957,FR,France,FRAL0543:1:FR,"Siegen, Bas-Rhin, France",Siegen
ISIEGE59,8.023,50.875,DE,Germany,DEXX0125:1:DE,"Siegen-Kernband, Siegen, North Rhine-Westphalia, Germany",Siegen
ISIEGE59,8.017,50.881,DE,Germany,DEXX0125:1:DE,"Siegen-Wellersberg, Siegen, North Rhine-Westphalia, Germany",Siegen
ISIEGE9,8.04,50.881,DE,Germany,DEXX0125:1:DE,"Siegen-Giersberg, Siegen, North Rhine-Westphalia, Germany",Siegen
ISIEGE59,8.015,50.862,DE,Germany,DEXX0125:1:DE,"Siegen-Rosterberg, Siegen, North Rhine-Westphalia, Germany",Siegen
ISIENA30,11.332,43.319,IT,Italy,ITXX0072:1:IT,"Siena, Siena, Italy",Siena
IDEDOUGO2,-2.973,12.843,BF,Burkina Faso,BFXX4367:1:BF,"Siena, Nayala, Burkina Faso",Siena
I4TIANLO2,-4.921,13.698,ML,Mali,MLSO1719:1:ML,"Siena, Ségou, Mali",Siena
KFLFLORI74,-82.551,27.302,US,United States,USFL1147:1:US,"Siesta Key, Florida, United States",Siesta Key
ISINEU3,3.012,39.643,ES,Spain,ESPM0226:1:ES,"Sineu, Balearic Islands, Spain",Sineu
IRIVERVA3,103.84,1.29,SG-01,Central Singapore Community Development Council,SGXX0341:1:SG,"Singapore, Singapore, Central Singapore Community Development Council",Singapore
ISINGA157,103.844,1.336,SG-01,Central Singapore Community Development Council,SGXX0229:1:SG,"Central Singapore Community Development Council, Singapore",Singapore
ISION62,7.359,46.231,CH,Switzerland,CHXX0035:1:CH,"Sion, Valais, Switzerland",Sion
IGRAND127,-118.49,49.02,CA,Canada,CAXX6373:1:CA,"Sion, British Columbia, Canada",Sion
KNESOUTH3,-96.406,42.497,US,United States,USIA0793:1:US,"Sioux City, Iowa, United States",Sioux City
KSDSIOUX339,-96.731,43.546,US,United States,USSD0315:1:US,"Sioux Falls, South Dakota, United States",Sioux Falls
KSDSIOUX198,-96.744,43.548,US,United States,USSD0315:1:US,"Sioux Falls Historic District, Sioux Falls, South Dakota, United States",Sioux Falls
KSDSIOUX152,-96.704,43.548,US,United States,USSD0315:1:US,"Sioux Falls Downtown Historic District, Sioux Falls, South Dakota, United States",Sioux Falls
KSDSIOUX91,-96.607,43.527,US,United States,USSD0302:1:US,"East Sioux Falls, South Dakota, United States",Sioux Falls
KSDSIOUX83,-96.697,43.559,US,United States,USSD0315:1:US,"Northeast Sioux Falls, Sioux Falls, South Dakota, United States",Sioux Falls
KSDSIOUX367,-96.731,43.531,US,United States,USSD0315:1:US,"Central Sioux Falls, Sioux Falls, South Dakota, United States",Sioux Falls
KSDSIOUX257,-96.791,43.503,US,United States,USSD0315:1:US,"Southwest Sioux Falls, Sioux Falls, South Dakota, United States",Sioux Falls
KSDSIOUX305,-96.758,43.541,US,United States,USSD0315:1:US,"Northwest Sioux Falls, Sioux Falls, South Dakota, United States",Sioux Falls
KSDSIOUX152,-96.711,43.552,US,United States,USSD0315:1:US,"Downtown Sioux Falls, Sioux Falls, South Dakota, United States",Sioux Falls
ISITGE21,1.823,41.237,ES,Spain,ESXX0822:1:ES,"Sitges, Barcelona, Spain",Sitges
ISKIATHO2,23.482,39.164,GR,Greece,GRTS0728:1:GR,"Skiathos, Thessaly, Greece",Skiathos
ISOFIA493,23.322,42.698,BG,Bulgaria,BGXX4326:1:BG,"Sofia, Sofia City, Bulgaria",Sofia
IBLI18,27.863,47.945,MD,Moldova,MDXX0095:1:MD,"Sofia, Drochia, Moldova",Sofia
IBUNET1,28.381,46.843,MD,Moldova,MDXX1045:1:MD,"Sofia, Hîncești, Moldova",Sofia
ISLDEN13,11.007,46.967,AT,Austria,ATTO0835:1:AT,"Sölden, Tyrol, Austria",Sölden
ISLDEN9,7.812,47.934,DE,Germany,DEXX0557:1:DE,"Sölden, Baden-Württemberg, Germany",Sölden
ISLL13,12.192,47.504,AT,Austria,ATXX0311:1:AT,"Söll, Tyrol, Austria",Söll
ISOLOTHU7,7.538,47.208,CH,Switzerland,CHXX0027:1:CH,"Solothurn, Solothurn, Switzerland",Solothurn
ISONDR2,9.873,46.171,IT,Italy,ITLM3065:1:IT,"Sondrio, Sondrio, Italy",Sondrio
ISOPOT19,18.568,54.445,PL,Poland,PLXX0053:1:PL,"Sopot, Pomeranian Voivodeship, Poland",Sopot
ISOPOT2,20.575,44.52,RS,Serbia,RSXX0671:1:RS,"Sopot, Belgrade, Serbia",Sopot
ISOPOT39,24.755,42.654,BG,Bulgaria,BGXX3564:1:BG,"Sopot, Plovdiv, Bulgaria",Sopot
IUGARC1,24.421,43.025,BG,Bulgaria,BGXX2835:1:BG,"Sopot, Lovech, Bulgaria",Sopot
ICOOFE1,23.494,44.413,RO,Romania,ROXX7974:1:RO,"Sopot, Dolj, Romania",Sopot
IMICRORE4,-47.458,-23.502,BR,Brazil,BRXX0237:1:BR,"Sorocaba, São Paulo, Brazil",Sorocaba
ISORRE7,14.375,40.625,IT,Italy,ITCM1763:1:IT,"Sorrento, Naples, Italy",Sorrento
KLASORRE9,-90.859,30.184,US,United States,USLA0440:1:US,"Sorrento, Louisiana, United States",Sorrento
KFLSORRE19,-81.564,28.808,US,United States,USFL0461:1:US,"Sorrento, Florida, United States",Sorrento
ICOLUM23,-119.47,50.878,CA,Canada,CAXX3789:1:CA,"Sorrento, British Columbia, Canada",Sorrento
KMESULLI13,-68.177,44.473,US,United States,USME0382:1:US,"Sorrento, Maine, United States",Sorrento
KINSOUTH72,-86.25,41.683,US,United States,USIN0624:1:US,"South Bend, Indiana, United States",South Bend
KWASOUTH52,-123.811,46.665,US,United States,USWA0415:1:US,"South Bend, Washington, United States",South Bend
KNESOUTH12,-96.245,41.002,US,United States,USNE0448:1:US,"South Bend, Nebraska, United States",South Bend
KTXBRECK5,-98.668,33.005,US,United States,USTX1279:1:US,"South Bend, Texas, United States",South Bend
ISOUTHAM90,-1.404,50.903,GB,United Kingdom,GBXX0138:1:GB,"Southampton, Southampton, England, United Kingdom",Southampton
KNYSOUTH217,-72.39,40.884,US,United States,USNY1377:1:US,"Southampton, New York, United States",Southampton
KNJVINCE13,-74.711,39.905,US,United States,USNJ0738:1:US,"Southampton, New Jersey, United States",Southampton
KPASOUTH66,-75.044,40.174,US,United States,USPA1543:1:US,"Southampton, Pennsylvania, United States",Southampton
KMASOUTH110,-72.741,42.231,US,United States,USMA0399:1:US,"Southampton, Massachusetts, United States",Southampton
ISOUTH1136,-81.372,44.496,CA,Canada,CAXX2285:1:CA,"Southampton, Ontario, Canada",Southampton
ISPLIT29,16.44,43.512,HR,Croatia,HRXX0004:1:HR,"Split, Split-Dalmatia, Croatia",Split
KWASPOKA476,-117.424,47.657,US,United States,USWA0422:1:US,"Spokane, Washington, United States",Spokane
KMOSPOKA2,-93.297,36.868,US,United States,USMO0827:1:US,"Spokane, Missouri, United States",Spokane
KWASPOKA696,-117.433,47.647,US,United States,USWA0422:1:US,"West Spokane, Spokane, Washington, United States",Spokane
KARSPRIN60,-94.129,36.187,US,United States,USAR0522:1:US,"Springdale, Arkansas, United States",Springdale
KOHCINCI549,-84.463,39.288,US,United States,USOH1148:1:US,"Springdale, Ohio, United States",Springdale
KMDBOWIE78,-76.839,38.938,US,United States,USMD0628:1:US,"Springdale, Maryland, United States",Springdale
KUTSPRIN50,-112.999,37.189,US,United States,USUT0241:1:US,"Springdale, Utah, United States",Springdale
KPASPRIN117,-79.789,40.555,US,United States,USPA1563:1:US,"Springdale, Pennsylvania, United States",Springdale
ISPRIN71,-56.074,49.5,CA,Canada,CAXX2294:1:CA,"Springdale, Newfoundland and Labrador, Canada",Springdale
KMTMCLEO11,-110.224,45.737,US,United States,USMT0319:1:US,"Springdale, Montana, United States",Springdale
ISTALB25,-0.342,51.749,GB,United Kingdom,GBEE0330:1:GB,"St Albans, Hertfordshire, England, United Kingdom",St Albans
KFLSTAUG885,-81.315,29.895,US,United States,USFL1174:1:US,"St. Augustine, Florida, United States",St. Augustine
KFLSTAUG1056,-81.272,29.851,US,United States,USFL0701:1:US,"St. Augustine Beach, Florida, United States",St. Augustine
KFLSTAUG1021,-81.31,29.811,US,United States,USFL1151:1:US,"St. Augustine Shores, Florida, United States",St. Augustine
KFLSTAUG29,-81.316,29.843,US,United States,USFL1152:1:US,"St. Augustine South, Florida, United States",St. Augustine
ISTCATHA15,-79.244,43.158,CA,Canada,CAXX0416:1:CA,"St. Catharines, Ontario, Canada",St. Catharines
ISTCATHA15,-79.244,43.158,CA,Canada,CAXX0416:1:CA,"St. Catharines Downtown, St. Catharines, Ontario, Canada",St. Catharines
ISTGALLE20,9.374,47.427,CH,Switzerland,CHXX0629:1:CH,"St. Gallen, St. Gallen, Switzerland",St. Gallen
KMOSAINT240,-90.2,38.626,US,United States,USIL1454:1:US,"St. Louis, Missouri, United States",St. Louis
ISTMOR3,9.847,46.497,CH,Switzerland,CHXX0041:1:CH,"St. Moritz, Grisons, Switzerland",St. Moritz
KCTSTAMF149,-73.539,41.053,US,United States,USCT0218:1:US,"Stamford, Connecticut, United States",Stamford
ISTAMF22,-0.48,52.652,GB,United Kingdom,GBXX1199:1:GB,"Stamford, Lincolnshire, England, United Kingdom",Stamford
KTXSTAMF4,-99.799,32.944,US,United States,USTX1297:1:US,"Stamford, Texas, United States",Stamford
KNYSTAMF10,-74.614,42.407,US,United States,USNY1397:1:US,"Stamford, New York, United States",Stamford
KMACLARK5,-73.069,42.752,US,United States,USVT0298:1:US,"Stamford, Vermont, United States",Stamford
KNESTAMF1,-99.593,40.133,US,United States,USNE0456:1:US,"Stamford, Nebraska, United States",Stamford
ISTANL25,-1.694,54.872,GB,United Kingdom,GBXX1254:1:GB,"Stanley, Durham, England, United Kingdom",Stanley
KNCSTANL35,-81.097,35.359,US,United States,USNC0657:1:US,"Stanley, North Carolina, United States",Stanley
KVASTANL14,-78.503,38.575,US,United States,USVA0727:1:US,"Stanley, Virginia, United States",Stanley
KNDSTANL6,-102.39,48.317,US,United States,USND0328:1:US,"Stanley, North Dakota, United States",Stanley
KNYSTANL25,-77.096,42.825,US,United States,USNY1399:1:US,"Stanley, New York, United States",Stanley
KIDSTANL24,-114.938,44.216,US,United States,USID0246:1:US,"Stanley, Idaho, United States",Stanley
KWISTANL3,-90.937,44.96,US,United States,USWI0656:1:US,"Stanley, Wisconsin, United States",Stanley
KIAAUROR4,-91.812,42.643,US,United States,USIA0812:1:US,"Stanley, Iowa, United States",Stanley
ISTANL19,-98.086,49.169,CA,Canada,CAXX0740:1:CA,"Stanley, Manitoba, Canada",Stanley
ISTAVA28,5.732,58.97,NO,Norway,NOXX6413:1:NO,"Stavanger, Rogaland, Norway",Stavanger
ISTEIN378,-96.693,49.531,CA,Canada,CAXX2305:1:CA,"Steinbach, Manitoba, Canada",Steinbach
ISTEIN330,8.572,50.167,DE,Germany,DEDT0289:1:DE,"Steinbach, Hesse, Germany",Steinbach
I68CERNA2,7.153,47.821,FR,France,FRAL0561:1:FR,"Steinbach, Haut-Rhin, France",Steinbach
KOKSTILL56,-97.059,36.116,US,United States,USOK0507:1:US,"Stillwater, Oklahoma, United States",Stillwater
KMNSTILL80,-92.813,45.056,US,United States,USMN0715:1:US,"Stillwater, Minnesota, United States",Stillwater
KNYSTILL23,-73.653,42.938,US,United States,USNY1408:1:US,"Stillwater, New York, United States",Stillwater
KNJBLAIR13,-74.878,41.036,US,United States,USNJ0501:1:US,"Stillwater, New Jersey, United States",Stillwater
KPABENTO2,-76.366,41.149,US,United States,USPA1582:1:US,"Stillwater, Pennsylvania, United States",Stillwater
ICLEAR19,-119.95,52.049,CA,Canada,CAXX7782:1:CA,"Stillwater, British Columbia, Canada",Stillwater
ISTIRL9,-3.936,56.118,GB,United Kingdom,GBSC4211:1:GB,"Stirling, Stirling, Scotland, United Kingdom",Stirling
ISTIRL1,-77.549,44.296,CA,Canada,CAON5972:1:CA,"Stirling, Ontario, Canada",Stirling
KNJSTIRL2,-74.495,40.672,US,United States,USNJ0502:1:US,"Stirling, New Jersey, United States",Stirling
IFRAMBOI2,-60.434,45.732,CA,Canada,CANS1900:1:CA,"Stirling, Nova Scotia, Canada",Stirling
KFLSTOCK1,-81.739,24.567,US,United States,USFL1153:1:US,"Stock Island, Florida, United States",Stock Island
ISTOCK544,18.071,59.325,SE,Sweden,SEXX2108:1:SE,"Stockholm, Stockholm, Sweden",Stockholm
KNJHARDY16,-74.517,41.09,US,United States,USNJ0503:1:US,"Stockholm, New Jersey, United States",Stockholm
KMNLAKEC4,-92.262,44.483,US,United States,USWI0664:1:US,"Stockholm, Wisconsin, United States",Stockholm
KMENEWSW2,-68.14,47.043,US,United States,USME0405:1:US,"Stockholm, Maine, United States",Stockholm
